Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Sales,Profit,Profit_Margin(%),Days_to_ship
160,CA-2013-114104,2013-11-21,2013-11-25,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,944.93,236.2325,25.0,4
162,CA-2012-119697,2012-12-28,2012-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,54.384,1.3596,2.5,3
163,CA-2013-154508,2013-11-17,2013-11-21,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,28.4,13.348,47.0,4
164,CA-2013-113817,2013-08-11,2013-12-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,27.68,9.688,35.0,122
165,CA-2011-139892,2011-08-09,2011-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,9.936,2.7324,27.500000000000004,122
166,CA-2011-139892,2011-08-09,2011-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,8159.952,1359.992,16.666666666666664,122
167,CA-2011-139892,2011-08-09,2011-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,275.928,58.6347,21.250000000000004,122
168,CA-2011-139892,2011-08-09,2011-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,1740.06,24.858,1.4285714285714286,122
169,CA-2011-139892,2011-08-09,2011-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,32.064,6.8136,21.25,122
170,CA-2011-139892,2011-08-09,2011-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98,453.849,255.00000000000003,122
171,CA-2011-139892,2011-08-09,2011-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,143.976,8.9985,6.25,122
172,CA-2011-118962,2011-05-08,2011-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,20.94,9.8418,46.99999999999999,123
173,CA-2011-118962,2011-05-08,2011-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,110.96,53.2608,48.00000000000001,123
174,CA-2011-118962,2011-05-08,2011-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,340.144,21.259,6.25,123
175,US-2011-100853,2011-09-14,2011-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448,131.12,250.0,5
176,US-2011-100853,2011-09-14,2011-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,20.16,6.552,32.49999999999999,5
177,US-2014-152366,2014-04-22,2014-04-26,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264,243.16,250.0,4
178,US-2012-101511,2012-11-21,2012-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,396.802,11.3372,2.8571428571428568,2
179,US-2012-101511,2012-11-21,2012-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,15.88,3.7715,23.75,2
180,CA-2012-137225,2012-12-15,2012-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,3.28,1.4104,43.00000000000001,4
181,CA-2011-166191,2011-05-12,2011-09-12,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,24.816,1.8612,7.5,123
182,CA-2011-166191,2011-05-12,2011-09-12,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,408.744,76.6395,18.749999999999996,123
183,CA-2011-158274,2011-11-19,2011-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,503.96,131.0296,26.0,5
184,CA-2011-158274,2011-11-19,2011-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,149.95,41.986,28.000000000000004,5
185,CA-2011-158274,2011-11-19,2011-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,29.0,7.25,25.0,5
187,CA-2011-123260,2011-08-26,2011-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,176.8,22.984,13.0,4
188,CA-2013-157000,2013-07-17,2013-07-23,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,37.224,3.7224,10.0,6
189,CA-2013-157000,2013-07-17,2013-07-23,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,20.016,6.255,31.25,6
196,CA-2011-140004,2011-03-21,2011-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,7.408,1.2038,16.249999999999996,4
197,CA-2011-140004,2011-03-21,2011-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,6.048,1.5876,26.249999999999996,4
198,CA-2014-107720,2014-07-11,2014-11-14,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,46.26,12.0276,26.0,126
199,US-2014-124303,2014-07-07,2014-07-14,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,2.946,2.2586,76.66666666666666,7
200,US-2014-124303,2014-07-07,2014-07-14,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,Office Supplies,Paper,16.056,5.8203,36.24999999999999,7
201,CA-2014-105074,2014-06-25,2014-06-30,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,21.744,6.795,31.25,5
202,CA-2011-133690,2011-03-08,2011-05-08,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,218.75,161.875,74.0,61
203,CA-2011-133690,2011-03-08,2011-05-08,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,2.6,0.2925,11.249999999999998,61
204,US-2014-116701,2014-12-18,2014-12-22,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284,178.9668,270.0,4
205,CA-2014-126382,2014-04-06,2014-08-06,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,35.168,9.6712,27.500000000000004,122
206,CA-2014-108329,2014-10-12,2014-12-15,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,444.768,44.4768,10.0,64
207,CA-2014-135860,2014-02-12,2014-08-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,5.8744,6.999999999999999,181
208,CA-2014-135860,2014-02-12,2014-08-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,131.98,35.6346,27.0,181
209,CA-2014-135860,2014-02-12,2014-08-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,7.4824,47.0,181
210,CA-2014-135860,2014-02-12,2014-08-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,16.2099,31.000000000000007,181
211,CA-2014-135860,2014-02-12,2014-08-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,3.6796,4.000000000000001,181
213,CA-2012-146262,2012-02-01,2012-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,23.68,8.88,37.50000000000001,213
214,CA-2012-146262,2012-02-01,2012-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,452.45,244.323,54.0,213
215,CA-2012-146262,2012-02-01,2012-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,62.982,14.6958,23.333333333333332,213
216,CA-2012-146262,2012-02-01,2012-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,1188.0,950.4,80.0,213
217,CA-2012-146262,2012-02-01,2012-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,89.584,4.4792,5.0,213
220,CA-2012-169397,2012-12-24,2012-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584,1.8148,32.5,3
221,CA-2012-169397,2012-12-24,2012-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,22.704,8.2302,36.25,3
222,CA-2012-169397,2012-12-24,2012-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,19.776,13.8432,70.0,3
223,CA-2012-169397,2012-12-24,2012-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,72.704,19.0848,26.250000000000007,3
224,CA-2012-169397,2012-12-24,2012-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,479.988,383.9904,80.0,3
225,CA-2012-169397,2012-12-24,2012-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,27.168,2.7168,10.0,3
229,US-2012-145436,2012-02-28,2012-04-03,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,161.568,28.2744,17.5,35
230,US-2012-145436,2012-02-28,2012-04-03,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,389.696,43.8408,11.25,35
231,US-2011-156216,2011-09-13,2011-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,18.648,12.432,66.66666666666667,4
237,CA-2014-160514,2014-11-13,2014-11-17,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,10.56,4.752,44.99999999999999,4
238,CA-2013-157749,2013-05-06,2013-10-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,25.92,9.396,36.25,153
239,CA-2013-157749,2013-05-06,2013-10-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,419.68,356.728,85.0,153
240,CA-2013-157749,2013-05-06,2013-10-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,11.688,4.6752,40.0,153
241,CA-2013-157749,2013-05-06,2013-10-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,31.984,11.1944,35.0,153
242,CA-2013-157749,2013-05-06,2013-10-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,177.225,120.513,68.0,153
243,CA-2013-157749,2013-05-06,2013-10-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,4.044,2.8308,70.0,153
244,CA-2013-157749,2013-05-06,2013-10-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,7.408,1.2038,16.249999999999996,153
245,CA-2011-131926,2011-01-06,2011-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,2001.86,580.5394,29.000000000000004,151
246,CA-2011-131926,2011-01-06,2011-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,166.72,41.68,25.0,151
247,CA-2011-131926,2011-01-06,2011-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,47.88,23.94,50.0,151
248,CA-2011-131926,2011-01-06,2011-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,1503.25,496.0725,33.0,151
249,CA-2011-131926,2011-01-06,2011-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,25.92,12.4416,47.99999999999999,151
250,CA-2013-154739,2013-11-12,2013-12-16,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,321.568,28.1372,8.75,34
253,CA-2013-146941,2013-11-12,2013-12-14,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,80.58,22.5624,28.000000000000004,32
254,CA-2013-146941,2013-11-12,2013-12-14,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,361.92,162.864,45.0,32
259,CA-2014-163139,2014-02-12,2014-04-12,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,20.37,6.9258,34.0,59
260,CA-2014-163139,2014-02-12,2014-04-12,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,221.55,6.6465,2.9999999999999996,59
261,CA-2014-163139,2014-02-12,2014-04-12,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003460,Office Supplies,Binders,17.52,6.132,35.0,59
263,US-2011-106992,2011-09-19,2011-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,3059.982,509.997,16.666666666666668,2
264,US-2011-106992,2011-09-19,2011-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,2519.958,251.9958,10.0,2
266,CA-2012-155040,2012-10-11,2012-11-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,79.9,35.156,43.99999999999999,35
267,CA-2014-136826,2014-06-17,2014-06-21,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,14.016,4.7304,33.75,4
268,CA-2013-111010,2013-01-22,2013-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,7.56,0.3024,4.0,6
269,US-2014-145366,2014-10-12,2014-12-14,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,37.208,7.4416,20.0,63
270,US-2014-145366,2014-10-12,2014-12-14,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386,Office Supplies,Envelopes,57.576,21.591,37.5,63
271,CA-2014-163979,2014-12-29,2015-03-01,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,725.84,210.4936,28.999999999999996,62
272,CA-2012-155334,2012-07-30,2012-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,209.93,92.3692,44.0,1
273,CA-2012-155334,2012-07-30,2012-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003274,Furniture,Furnishings,5.28,2.3232,43.99999999999999,1
274,CA-2012-155334,2012-07-30,2012-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,10.92,4.095,37.5,1
275,CA-2014-118136,2014-09-17,2014-09-18,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,8.82,4.0572,46.0,1
276,CA-2014-118136,2014-09-17,2014-09-18,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-AR-10001427,Office Supplies,Art,5.98,1.5548,25.999999999999996,1
277,CA-2014-132976,2014-10-14,2014-10-18,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,11.648,4.0768,35.0,4
278,CA-2014-132976,2014-10-14,2014-10-18,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,Paper,18.176,5.9072,32.5,4
279,CA-2014-132976,2014-10-14,2014-10-18,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,Storage,59.712,5.9712,10.0,4
280,CA-2014-132976,2014-10-14,2014-10-18,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,Labels,24.84,8.694,35.0,4
281,US-2012-161991,2012-09-26,2012-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,2.08,3.432,165.0,2
282,US-2012-161991,2012-09-26,2012-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,1114.4,376.11,33.75,2
283,CA-2012-130890,2012-02-11,2012-06-11,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,1038.84,51.942,5.0,121
